timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb,net_rx_mb,net_tx_mb
1787863762.042965,13.4,1328,283943,86.566,0.000,90.783,0.405
1787863765.045639,12.9,1327,283943,86.589,0.000,90.503,0.406
1787863768.048821,15.9,1328,283943,89.239,0.021,93.445,0.445
1787863771.052468,13.0,1328,283943,85.230,0.000,89.355,0.399
1787863774.055975,11.5,1329,283943,83.902,0.000,87.017,0.390
1787863777.059661,14.7,1328,283943,87.892,0.000,90.928,0.408
1787863780.097311,10.0,1328,283943,80.325,1.444,83.674,1.894
1787863783.100621,12.7,1330,283943,83.907,0.000,89.984,0.412
1787863786.103901,12.0,1327,283943,83.908,0.000,88.210,0.400
1787863789.106862,13.3,1327,283943,85.249,0.000,88.388,0.397
1787863792.109804,11.6,1328,283943,85.250,0.000,87.819,0.402
1787863795.112855,13.5,1329,283943,86.579,0.000,93.585,0.423
1787863798.116096,12.7,1329,283943,85.241,0.024,87.899,0.424
1787863801.118775,11.6,1328,283943,79.929,0.000,83.886,0.382
1787863804.122831,11.4,1328,283943,85.218,0.000,89.239,0.405
1787863807.126398,12.2,1331,283943,81.237,0.000,85.790,0.390
1787863810.130414,11.4,1326,283943,83.888,0.000,86.780,0.396
1787863813.134420,12.4,1329,283943,77.230,1.346,81.671,1.811
1787863816.138320,11.8,1326,283943,77.233,0.114,81.294,0.489
1787863819.142220,13.3,1326,283943,74.570,0.000,80.667,0.367
1787863822.154523,11.4,1328,283943,79.673,0.000,81.278,0.365
1787863825.158505,12.7,1328,283944,81.226,0.000,85.410,0.383
1787863828.162139,11.4,1326,283944,83.898,0.021,86.511,0.409
1787863831.165782,11.5,1326,283944,79.903,0.666,82.794,1.073
1787863834.169041,13.3,1329,284008,81.245,0.000,86.645,0.393
1787863837.172744,12.6,1328,284008,78.570,0.000,83.740,0.376
1787863840.176475,11.2,1329,284008,79.901,0.000,87.009,0.393
1787863843.180139,12.2,1328,284008,75.907,0.000,80.151,0.368
1787863846.183733,10.9,1328,284008,83.899,0.000,81.826,0.372
1787863849.198903,7.0,1328,284008,75.618,0.000,79.287,0.359
1787863852.202579,12.4,1329,284008,75.907,0.000,80.194,0.366
1787863855.206296,11.7,1329,284008,74.574,0.000,77.589,0.357
1787863858.209918,12.2,1328,284008,74.577,0.021,79.117,0.386
1787863861.213977,13.0,1328,284008,74.566,0.000,78.647,0.356
1787863864.217641,12.4,1330,284008,78.571,1.329,80.723,1.777
1787863867.221432,12.3,1330,284008,81.231,0.000,83.459,0.379
1787863870.225136,12.5,1326,284008,81.233,0.000,84.643,0.383
1787863873.228450,12.4,1326,284008,79.912,0.000,87.741,0.399
1787863876.232110,13.0,1328,284008,77.239,0.000,83.708,0.379
