timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776258292.639086,0.0,1724,201614,74.583,1.332
1776258295.642545,0.0,1724,201614,70.585,0.007
1776258298.645974,0.0,1725,201615,75.913,0.000
1776258301.649254,0.0,1724,201615,85.240,0.007
1776258304.651835,0.0,1724,201615,85.260,0.000
1776258307.654538,0.0,1723,201616,85.257,0.004
1776258310.656930,0.0,1725,201616,74.607,0.000
1776258313.661179,0.0,1724,201616,69.235,0.000
1776258316.665149,0.0,1725,201617,74.568,0.009
1776258319.668666,0.0,1725,201617,69.252,0.000
1776258322.672096,0.0,1725,201617,73.250,0.008
1776258325.675553,0.0,1728,201618,67.922,0.000
1776258328.678977,0.0,1723,201618,82.572,1.321
1776258331.681495,0.0,1722,201618,71.940,0.000
1776258334.685018,0.0,1722,201619,65.257,0.007
1776258337.689163,0.0,1721,201619,75.895,0.000
1776258340.692637,0.0,1722,201619,71.917,0.004
