timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776280026.008707,0.0,2217,201746,82.573,0.000
1776280029.011444,0.0,2218,201746,85.256,0.003
1776280032.013970,0.0,2219,201747,70.607,0.001
1776280035.017394,0.0,2218,201747,62.595,0.529
1776280038.021177,0.0,2218,201748,63.919,0.010
1776280041.024553,0.0,2218,201748,74.583,0.000
1776280044.028126,0.0,2219,201748,70.583,0.004
1776280047.031831,0.0,2216,201748,83.896,0.000
1776280050.034350,0.0,2216,201749,85.262,0.000
1776280053.036779,0.0,2216,201749,75.939,0.004
1776280056.040318,0.0,2216,201750,65.256,0.795
1776280059.043787,0.0,2216,201750,66.590,0.013
1776280062.047276,0.0,2217,201750,62.594,0.009
1776280065.050780,0.0,2218,201751,70.584,0.004
1776280068.054182,0.0,2217,201751,85.237,0.000
1776280071.056707,0.0,2217,201751,79.933,0.001
1776280074.059298,0.0,2216,201752,67.941,0.670
1776280077.062789,0.0,2216,201752,63.926,0.000
1776280080.066302,0.0,2217,201752,62.593,0.010
1776280083.069712,0.0,2216,201753,66.591,0.000
1776280086.073441,0.0,2216,201753,85.227,0.007
1776280089.075973,0.0,2217,201753,85.261,0.000
1776280092.078401,0.0,2217,201754,74.606,0.000
1776280095.082277,0.0,2218,201754,69.244,0.004
1776280098.086735,0.0,2218,201754,54.586,0.000
1776280101.091157,0.0,2218,201755,65.237,0.004
1776280104.095381,0.0,2219,201755,77.225,1.187
1776280107.098423,0.0,2218,201755,85.247,0.009
1776280110.100954,0.0,2219,201756,81.265,0.001
1776280113.103512,0.0,2218,201756,57.284,0.000
1776280116.106903,0.0,2218,201756,67.923,0.010
1776280119.110303,0.0,2220,201757,69.255,0.000
1776280122.113734,0.0,2219,201757,65.259,0.004
1776280125.117076,0.0,2219,201757,85.238,0.000
1776280128.119602,0.0,2219,201758,85.262,0.003
1776280131.122171,0.0,2220,201758,73.271,0.001
1776280134.125632,0.0,2220,201758,63.926,0.000
1776280137.129072,0.0,2221,201759,63.927,1.193
1776280140.132513,0.0,2219,201759,70.586,0.000
1776280143.135923,0.0,2220,201759,69.255,0.010
1776280146.138440,0.0,2219,201759,85.262,0.000
1776280149.140957,0.0,2218,201760,73.272,0.009
1776280152.144635,0.0,2218,201760,59.927,0.001
1776280155.148668,0.0,2219,201761,70.572,0.000
1776280158.152109,0.0,2218,201761,58.599,0.004
1776280161.155565,0.0,2218,201761,78.576,0.000
1776280164.158028,0.0,2219,201761,85.263,0.000
1776280167.160581,0.0,2220,201762,78.600,0.004
1776280170.164037,0.0,2219,201762,62.595,1.187
1776280173.167454,0.0,2217,201763,62.595,0.010
1776280176.170898,0.0,2217,201763,65.258,0.000
1776280179.174262,0.0,2217,201763,71.919,0.010
1776280182.176740,0.0,2217,201763,85.263,0.000
1776280185.179240,0.0,2217,201764,81.266,0.003
1776280188.181778,0.0,2217,201764,59.949,0.669
1776280191.185418,0.0,2217,201765,67.918,0.000
1776280194.188836,0.0,2217,201765,62.595,0.007
1776280197.192578,0.0,2217,201765,69.247,0.004
1776280200.195996,0.0,2218,201765,85.236,0.000
1776280203.198485,0.0,2218,201766,82.598,0.003
1776280206.200940,0.0,2218,201766,62.615,0.001
1776280209.204992,0.0,2217,201767,69.240,0.000
1776280212.209030,0.0,2217,201767,67.909,0.010
1776280215.213184,0.0,2215,201767,58.586,0.000
1776280218.216599,0.0,2217,201767,85.236,1.191
1776280221.219127,0.0,2218,201768,85.262,0.000
1776280224.221668,0.0,2217,201768,74.603,0.009
1776280227.225604,0.0,2217,201769,62.585,0.001
1776280230.229034,0.0,2217,201769,65.259,0.000
1776280233.232732,0.0,2217,201769,63.921,0.004
1776280236.236124,0.0,2217,201769,74.582,0.661
1776280239.238676,0.0,2217,201770,85.261,0.009
1776280242.241127,0.0,2218,201770,63.948,0.001
1776280245.244525,0.0,2219,201771,73.250,0.007
